1032	2028.325
1033	2170.5703
1034	744.59674
1035	2924.0408
1036	2910.7825
1037	2581.5325
1038	2194.2563
1039	2334.975
1040	728.2843
1041	2896.1636
1042	2855.185
1043	2509.3704
1044	2263.743
1045	2536.8228
1046	917.95764
1047	3097.4563
1048	3570.0007
1049	3331.232
1050	2262.5208
1051	2295.273
1052	852.7826
1053	3026.1755
1054	2363.9524
1055	1906.0576
1056	2065.2922
1057	635.245
1058	2782.0015
1059	2774.6265
1060	2315.187
1061	1913.1143
1062	2097.8445
1063	783.8437
1064	2815.8018
1065	2828.3716
1066	2366.942
1067	1972.2461
1068	2134.9104
1069	681.89655
1070	2736.3616
1071	2681.3413
1072	2184.4358
1073	1825.0625
1074	2058.1587
1075	769.7783
1076	2792.357
1077	2734.785
1078	2518.7434
1079	2053.2817
1080	2416.044
1081	412.43988
1082	2089.912
1083	2768.0417
1084	2441.8293
1085	2054.3306
1086	740.7926
1087	747.7427
1088	2440.8442
1089	2522.7222
1090	2220.6929
1091	1828.0914
1092	1935.1711
1093	791.1612
1094	981.21155
1095	2400.256
1096	2420.9866
1097	2139.8015
1098	1758.488
1099	1877.9021
1100	547.5372
1101	2371.394
1102	2413.223
1103	2061.1404
1104	1732.1895
1105	1818.2473
1106	471.48575
1107	2287.782
1108	2365.739
1109	2155.2183
1110	1537.7084
1111	1655.8665
1112	454.02573
1113	2300.6152
1114	2266.6934
1115	2010.0227
1116	1517.5726
1117	1630.424
1118	445.08847
1119	2121.0444
1120	2175.4346
1121	1896.7233
1122	1522.1215
1123	1652.617
1124	538.4476
1125	2067.651
1126	2096.0093
1127	1865.5013
1128	1480.0452
1129	1604.7247
1130	344.77557
1131	2059.5786
1132	2088.2913
1133	1779.2194
1134	1433.6116
1135	1534.6552
1136	269.95187
1137	1995.6996
1138	2083.384
1139	1918.3665
1140	1564.9633
1141	1608.0994
1142	345.70978
1143	2148.6667
1144	2116.0723
1145	1868.2025
1146	1434.2622
1147	1551.7705
1148	317.38086
1149	482.06573
1150	1978.5061
1151	2026.1453
1152	1792.4418
1153	1457.9769
1154	1595.7668
1155	368.04926
1156	1938.1272
1157	2007.2269
1158	1787.0459
1159	1441.9554
1160	1588.0168
1161	297.3298
1162	551.11316
1163	1884.7584
1164	1947.2224
1165	1732.5693
1166	1383.3484
1167	1564.4324
1168	288.8826
1169	2002.9519
1170	2124.864
1171	1820.0208
1172	1479.8995
1173	370.59412
1174	509.97037
1175	2019.9801
1176	2036.6793
1177	1771.5432
1178	1430.7764
1179	1600.513
1180	391.91318
1181	1945.3287
1182	2011.8723
1183	1781.667
1184	1442.886
1185	1598.5824
1186	1772.168
1187	1429.6862
1188	1559.902
1189	248.1071
1190	462.66748
1191	1947.6062
1192	1992.5836
1193	1711.0007
1194	1374.2678
1195	1495.8795
1196	228.90584
1197	622.0998
1198	2030.2025
1199	2088.6514
1200	1872.0922
1201	1495.7693
1202	1693.3629
1203	505.23154
1204	733.9572
1205	2174.9482
1206	2178.0378
1207	1894.5824
1208	1523.5417
1209	1677.0173
1210	435.75836
1211	2062.7476
1212	2138.9019
1213	1893.5496
1214	1524.0125
1215	1665.9822
1216	296.26297
1217	539.0226
1218	2041.5211
1219	2128.161
1220	1923.0413
1221	1520.6982
1222	1621.1418
1223	267.90063
1224	562.9555
1225	1991.4264
1226	2057.4797
1227	1831.4945
1228	1523.0403
1229	1668.2281
1230	428.16583
1231	2205.8992
1232	2311.819
1233	2009.3396
1234	1541.5641
1235	1659.0094
1236	283.6717
1237	335.00427
1238	2118.9397
1239	2169.6953
1240	1873.4963
1241	1496.7983
1242	1624.6615
1243	460.86874
1244	689.77747
1245	2099.839
1246	2107.791
1247	1854.323
1248	1486.0415
1249	1612.9808
1250	298.68784
1251	2096.098
1252	2093.308
1253	1762.7131
1254	1427.9706
1255	1535.4495
1256	226.38297
1257	2036.7205
1258	2097.2534
1259	1926.2781
1260	1556.9988
1261	1731.4856
1262	362.3541
1263	2344.8462
1264	2217.2612
1265	1932.9336
1266	1482.3315
1267	1611.0941
1268	294.71222
1269	428.3829
1270	2115.4294
1271	2131.8953
1272	1859.4742
1273	1515.6866
1274	1690.0754
1275	409.5673
1276	577.4899
1277	2122.6184
1278	2153.7603
1279	1901.0436
1280	1556.7601
1281	1684.9352
1282	356.5978
1283	2057.3022
1284	2083.9604
1285	1837.5652
1286	1498.2941
1287	1734.1647
1288	523.9864
1289	834.8628
1290	2301.694
1291	2491.6394
1292	2135.724
1293	1638.2943
1294	1574.7285
1295	1721.6937
1296	295.68323
1297	389.6098
1298	2285.8528
1299	2326.4846
1300	1982.5934
1301	1527.2267
1302	1680.6758
1303	473.76758
1304	2305.814
1305	2357.0476
1306	2032.1078
1307	1594.4768
